year,K,I,P,Q,Q_eff,D,shortage,tight,cover,shock_export_restriction,shock_demand_surge,shock_capex_shock,shock_stockpile_release
2024,108.695652,20.0,1.0,99.99999984,99.99999984,100.0,1.5999999902760464e-07,1.5999999902760465e-09,0.19999999840000002,0.0,0.0,0.0,0.0
2025,108.695652,19.99999984,1.000000002048,99.99999986226086,99.99999986226086,99.9999999488,8.653913141642988e-08,8.653913146073793e-10,0.1999999976370087,0.0,0.0,0.0,0.0
2026,108.69565202968116,19.99999975346087,1.000000003874549,99.99999990942132,99.99999990942132,99.99999990313628,0.0,-6.285034720980309e-11,0.19999999779118646,0.0,0.0,0.0,0.0
2027,108.69565207594032,19.999999759745904,1.000000004884499,99.99999996295747,84.99999996851385,99.99999987788752,14.99999990937367,0.14999999927690544,0.049999998564778575,0.15,0.0,0.0,0.0
2028,108.69565212141671,4.999999850372234,1.2116705230171096,102.0869565267273,86.77391304771821,95.31337858872956,8.539465541011353,0.08959356668971455,0.0,0.15,0.0,0.0,0.0
2029,111.58790177683085,0.0,1.4328634552202686,106.6744059111631,106.6744059111631,91.40054775647722,0.0,-0.16710904397838774,0.16710904397838774,0.0,0.0,0.0,0.0
2030,116.23011988284483,15.273858154685882,1.2735079805617426,109.741867294006,109.741867294006,94.13466519043617,0.0,-0.16579654340933997,0.3280519476622428,0.0,0.0,0.0,0.0
